,label
264,3.4011973816621555
10423,3.912023005428147
5777,4.248495242049359
2035,5.966146739123692
15714,4.787491742782046
12955,4.0943445622220995
8671,4.248495242049359
5968,4.0943445622220995
16091,4.0943445622220995
5610,5.247024072160486
14716,3.912023005428147
2926,3.688879454113936
1487,3.4011973816621555
9079,5.598421958998375
184,3.912023005428147
13480,4.248495242049359
10540,4.499809670330264
5268,4.248495242049359
149,5.4380793089231965
833,6.131226489483142
7620,5.966146739123692
1244,4.0943445622220995
9362,5.857933154483459
6212,5.48063892334199
12622,4.0943445622220995
11323,4.700480365792417
15660,3.688879454113936
7406,3.688879454113936
7741,4.382026634673881
11040,4.499809670330264
3395,3.4011973816621555
2357,3.4011973816621555
1726,4.382026634673881
12107,4.787491742782046
4085,3.688879454113936
6177,4.0943445622220995
10777,4.382026634673881
14818,4.700480365792417
1369,4.0943445622220995
15358,4.499809670330264
10873,4.0943445622220995
12701,4.0943445622220995
3545,3.912023005428147
11210,4.700480365792417
12547,4.787491742782046
16678,4.787491742782046
9338,4.787491742782046
7235,3.912023005428147
8187,4.0943445622220995
4254,4.248495242049359
16661,4.499809670330264
5983,3.912023005428147
14708,4.605170185988092
10624,6.396929655216146
12007,3.4011973816621555
9837,4.0943445622220995
3653,3.688879454113936
1290,4.382026634673881
7924,4.605170185988092
11815,3.912023005428147
281,4.382026634673881
15083,4.248495242049359
7035,5.010635294096256
7982,3.4011973816621555
2439,2.9957322735539913
11192,4.382026634673881
2446,3.4011973816621555
8759,4.941642422609304
16078,3.912023005428147
7393,3.912023005428147
6076,4.248495242049359
16384,4.382026634673881
1166,6.309918278226516
2876,4.700480365792417
295,4.700480365792417
13250,6.1527326947041034
15549,4.787491742782046
3535,3.688879454113936
1934,3.912023005428147
12136,4.0943445622220995
3149,3.688879454113936
6373,4.499809670330264
4619,4.700480365792417
7665,4.248495242049359
5538,3.688879454113936
5370,4.0943445622220995
6357,4.787491742782046
2923,3.912023005428147
12172,4.0943445622220995
5383,3.912023005428147
5970,3.912023005428147
9801,5.393627546352363
1838,5.1929568508902095
8404,4.248495242049359
631,3.912023005428147
1112,3.912023005428147
11980,4.499809670330264
5079,3.688879454113936
13613,4.248495242049359
4055,4.382026634673881
8485,3.912023005428147
7558,3.688879454113936
8890,4.867534450455582
11009,4.0943445622220995
13139,4.248495242049359
890,4.700480365792417
10423,3.912023005428147
5165,4.382026634673881
3362,3.688879454113936
4303,4.248495242049359
11027,4.0943445622220995
8182,4.248495242049359
2433,3.688879454113936
5530,3.688879454113936
6489,6.272877006546168
15942,3.688879454113936
864,4.499809670330264
13575,3.912023005428147
4134,4.0943445622220995
15569,4.248495242049359
5627,4.499809670330264
5277,4.0943445622220995
9731,3.912023005428147
3250,4.0943445622220995
1713,4.867534450455582
13177,4.0943445622220995
6507,3.912023005428147
10094,4.867534450455582
8200,4.0943445622220995
1695,4.700480365792417
12214,4.605170185988092
261,3.688879454113936
13759,3.912023005428147
12916,4.248495242049359
13406,5.598421958998375
8216,4.700480365792417
16558,4.0943445622220995
6676,3.688879454113936
7190,3.688879454113936
5654,3.912023005428147
2715,5.991464547107983
14105,4.248495242049359
1136,3.912023005428147
1076,3.912023005428147
4916,4.867534450455582
9504,4.605170185988092
7375,4.382026634673881
6533,3.688879454113936
6581,4.941642422609304
9781,4.499809670330264
7605,4.0943445622220995
5456,3.912023005428147
9846,3.912023005428147
6963,3.4011973816621555
13174,3.912023005428147
2614,4.382026634673881
15465,3.912023005428147
3852,4.0943445622220995
15701,6.016157159698354
2826,5.247024072160486
13819,5.703782474656202
3150,4.248495242049359
16327,3.688879454113936
13140,4.0943445622220995
9484,3.912023005428147
6719,4.0943445622220995
4231,4.248495242049359
10559,3.688879454113936
3070,4.0943445622220995
10565,3.912023005428147
5579,5.768320995793773
11247,4.941642422609304
3965,2.9957322735539913
13730,3.912023005428147
11022,4.0943445622220995
4795,3.912023005428147
8938,4.867534450455582
809,5.913503005638269
15774,3.912023005428147
7015,3.912023005428147
10646,5.799092654460527
1205,3.912023005428147
9574,3.912023005428147
1632,2.9957322735539913
5979,3.912023005428147
16353,4.0943445622220995
3702,3.912023005428147
8868,3.688879454113936
11628,3.912023005428147
7430,3.912023005428147
14451,4.0943445622220995
16038,2.9957322735539913
1517,3.912023005428147
8432,3.688879454113936
15586,3.688879454113936
16031,4.0943445622220995
7545,3.912023005428147
5566,4.0943445622220995
8007,3.688879454113936
3114,4.248495242049359
15217,4.0943445622220995
6234,3.912023005428147
14614,4.248495242049359
9065,4.382026634673881
5724,5.010635294096256
9575,3.912023005428147
10440,4.0943445622220995
14686,5.010635294096256
2059,5.9401712527204324
3170,3.912023005428147
4059,4.248495242049359
2892,4.941642422609304
9303,5.857933154483459
16573,4.787491742782046
2898,4.787491742782046
7650,4.605170185988092
16464,3.912023005428147
375,4.248495242049359
4735,4.605170185988092
10097,4.941642422609304
11595,2.9957322735539913
6145,3.4011973816621555
7644,5.736572297479192
8817,4.605170185988092
5093,4.0943445622220995
6862,3.4011973816621555
6334,4.248495242049359
16460,2.9957322735539913
4132,4.787491742782046
7729,3.688879454113936
15253,3.912023005428147
16755,4.0943445622220995
1952,3.688879454113936
1920,3.912023005428147
14254,3.912023005428147
15952,4.605170185988092
10661,4.700480365792417
9908,5.4380793089231965
7642,4.499809670330264
2662,3.688879454113936
7431,4.248495242049359
15369,4.248495242049359
9378,4.787491742782046
16703,4.382026634673881
9538,4.248495242049359
14947,4.248495242049359
640,3.912023005428147
1058,3.912023005428147
198,3.688879454113936
9893,5.4380793089231965
12965,4.605170185988092
11003,4.0943445622220995
16033,3.912023005428147
6861,3.912023005428147
6585,4.0943445622220995
2380,3.688879454113936
5404,3.688879454113936
972,3.912023005428147
14239,3.688879454113936
2317,3.688879454113936
1001,3.688879454113936
14374,3.912023005428147
6747,4.787491742782046
13911,4.382026634673881
493,3.688879454113936
10614,4.499809670330264
3902,4.605170185988092
14294,3.688879454113936
1469,4.382026634673881
807,5.913503005638269
8519,4.700480365792417
6585,4.0943445622220995
5920,4.941642422609304
14205,3.912023005428147
3742,5.4380793089231965
11892,4.0943445622220995
4955,4.248495242049359
3241,4.0943445622220995
10868,4.248495242049359
173,3.4011973816621555
3413,4.382026634673881
13897,4.0943445622220995
1226,3.688879454113936
2306,3.688879454113936
30,4.700480365792417
10317,4.248495242049359
14542,4.248495242049359
9056,5.48063892334199
1834,5.768320995793773
6418,2.9957322735539913
3800,3.688879454113936
1464,5.799092654460527
1706,4.941642422609304
7830,3.912023005428147
1908,3.912023005428147
7558,3.688879454113936
2511,3.4011973816621555
156,3.912023005428147
14951,4.248495242049359
14448,3.688879454113936
6165,3.912023005428147
2693,4.0943445622220995
7762,4.499809670330264
9452,5.799092654460527
5605,5.799092654460527
8542,3.912023005428147
1048,3.4011973816621555
8298,4.248495242049359
1192,3.912023005428147
2283,3.688879454113936
8661,5.0751738152338275
4508,4.382026634673881
14504,4.248495242049359
1199,3.4011973816621555
2260,5.966146739123692
16407,3.912023005428147
16753,4.0943445622220995
148,5.913503005638269
1464,5.799092654460527
1053,3.688879454113936
2716,6.016157159698354
4338,4.700480365792417
3547,4.0943445622220995
182,3.688879454113936
1948,3.688879454113936
12753,3.912023005428147
15571,4.499809670330264
10063,3.4011973816621555
10852,4.248495242049359
3124,4.0943445622220995
6236,3.912023005428147
2396,3.4011973816621555
6752,5.393627546352363
6250,3.912023005428147
2789,3.4011973816621555
3129,4.0943445622220995
4574,4.0943445622220995
6250,3.912023005428147
14574,4.382026634673881
7481,3.688879454113936
4047,4.499809670330264
2170,3.688879454113936
15453,3.912023005428147
12732,3.912023005428147
15913,3.912023005428147
4927,4.700480365792417
7431,4.248495242049359
6274,3.912023005428147
9803,5.010635294096256
2020,4.0943445622220995
2288,3.4011973816621555
9199,3.912023005428147
12965,4.605170185988092
6019,5.828945617610208
11127,3.688879454113936
3412,4.941642422609304
8566,2.9957322735539913
9920,5.1929568508902095
6196,3.688879454113936
16355,4.0943445622220995
11732,3.912023005428147
3638,2.9957322735539913
7807,4.605170185988092
1870,4.0943445622220995
15538,3.912023005428147
6250,3.912023005428147
193,4.0943445622220995
13056,4.0943445622220995
13088,4.499809670330264
9100,4.605170185988092
14962,4.0943445622220995
4279,4.248495242049359
13015,4.0943445622220995
2163,3.688879454113936
16301,3.912023005428147
782,3.912023005428147
13645,5.521460917862246
4085,3.688879454113936
3542,3.912023005428147
4384,3.4011973816621555
7891,4.499809670330264
4756,4.0943445622220995
10951,5.0751738152338275
6299,3.912023005428147
7845,3.912023005428147
12560,3.912023005428147
4832,3.912023005428147
8437,4.499809670330264
9673,4.499809670330264
11886,3.912023005428147
3070,4.0943445622220995
10214,3.688879454113936
14585,4.248495242049359
178,3.688879454113936
8706,3.912023005428147
6745,4.248495242049359
7712,3.912023005428147
13703,4.700480365792417
12505,3.4011973816621555
1188,3.912023005428147
3138,4.0943445622220995
523,3.912023005428147
6563,3.912023005428147
9642,4.0943445622220995
1588,3.912023005428147
7795,4.248495242049359
969,2.9957322735539913
16069,4.382026634673881
12734,4.0943445622220995
7257,3.688879454113936
11164,3.912023005428147
1965,3.912023005428147
2386,2.9957322735539913
3025,6.063785208687607
6644,4.867534450455582
16508,4.499809670330264
9156,4.867534450455582
3651,3.912023005428147
4201,5.010635294096256
16723,4.867534450455582
7621,5.857933154483459
5030,4.0943445622220995
8394,4.0943445622220995
12607,4.0943445622220995
14152,3.688879454113936
9996,3.688879454113936
6050,3.688879454113936
5843,3.688879454113936
7907,4.248495242049359
10201,4.0943445622220995
12968,5.298317366548036
8651,5.521460917862246
2125,3.4011973816621555
3494,3.912023005428147
11797,4.0943445622220995
2244,4.0943445622220995
13497,4.248495242049359
27,4.605170185988092
14543,4.382026634673881
8321,3.912023005428147
15240,3.688879454113936
12249,6.214608098422191
3430,5.48063892334199
15445,4.248495242049359
1294,4.382026634673881
5963,4.0943445622220995
4863,4.605170185988092
14397,4.248495242049359
2409,3.4011973816621555
2725,5.4380793089231965
9790,4.605170185988092
5314,3.912023005428147
7585,3.688879454113936
5381,3.912023005428147
4734,4.499809670330264
10367,4.700480365792417
7680,3.912023005428147
10221,4.0943445622220995
132,3.912023005428147
6524,3.4011973816621555
11856,4.0943445622220995
12802,4.787491742782046
10164,3.4011973816621555
5105,2.9957322735539913
10750,3.912023005428147
1846,5.598421958998375
15247,3.4011973816621555
992,3.688879454113936
14552,6.0867747269123065
3959,3.912023005428147
257,3.912023005428147
6979,4.0943445622220995
7791,4.382026634673881
2172,3.912023005428147
14161,3.912023005428147
113,4.0943445622220995
6961,3.4011973816621555
2607,4.499809670330264
7496,4.499809670330264
9275,4.0943445622220995
16720,5.010635294096256
12258,4.867534450455582
14684,5.598421958998375
12198,4.382026634673881
9025,5.66988092298052
8813,5.010635294096256
16457,4.0943445622220995
1887,5.857933154483459
10392,4.499809670330264
5956,4.0943445622220995
4588,5.247024072160486
1593,3.4011973816621555
4833,3.912023005428147
9457,4.0943445622220995
14892,3.912023005428147
8889,4.867534450455582
5403,3.688879454113936
12855,4.0943445622220995
2111,2.9957322735539913
208,3.912023005428147
3020,4.605170185988092
16440,4.382026634673881
5274,4.0943445622220995
9192,4.867534450455582
10805,4.700480365792417
14812,4.867534450455582
6550,3.688879454113936
1210,2.9957322735539913
5225,4.0943445622220995
5651,3.912023005428147
13797,4.499809670330264
429,6.1092475827643655
5413,3.912023005428147
12962,4.499809670330264
8151,4.0943445622220995
7738,4.248495242049359
5249,3.912023005428147
1445,3.912023005428147
10631,3.912023005428147
3352,4.0943445622220995
152,4.248495242049359
7799,4.499809670330264
11514,4.499809670330264
5545,3.688879454113936
16734,4.0943445622220995
12269,4.248495242049359
4750,4.605170185988092
15769,3.912023005428147
14813,5.5606816310155285
1180,4.605170185988092
14466,4.0943445622220995
9787,4.382026634673881
11080,5.991464547107983
7559,3.688879454113936
10225,3.912023005428147
722,5.9401712527204324
7078,4.605170185988092
16303,4.0943445622220995
1212,3.4011973816621555
11128,3.912023005428147
2148,3.912023005428147
6226,3.912023005428147
14344,4.0943445622220995
3413,4.382026634673881
1257,4.499809670330264
5046,4.605170185988092
13885,4.0943445622220995
3752,4.382026634673881
14538,4.700480365792417
1003,3.912023005428147
8216,4.700480365792417
4889,4.700480365792417
8526,4.382026634673881
7139,3.4011973816621555
2062,3.688879454113936
6929,3.912023005428147
9773,5.4380793089231965
6841,4.248495242049359
9580,3.912023005428147
6263,3.912023005428147
11256,4.605170185988092
3031,4.700480365792417
3226,4.382026634673881
12575,3.912023005428147
6769,4.0943445622220995
13242,4.248495242049359
11391,4.499809670330264
5162,4.248495242049359
13021,3.912023005428147
8557,4.248495242049359
11865,4.0943445622220995
15569,4.248495242049359
10720,3.912023005428147
15819,4.605170185988092
14470,4.0943445622220995
12356,4.787491742782046
6768,4.0943445622220995
5909,4.605170185988092
4419,4.605170185988092
2121,3.912023005428147
13336,4.0943445622220995
16583,4.605170185988092
6176,4.0943445622220995
3340,4.867534450455582
12118,4.382026634673881
15106,4.248495242049359
5088,3.912023005428147
11651,4.0943445622220995
4693,3.912023005428147
7953,4.382026634673881
4199,5.010635294096256
13529,4.499809670330264
3997,6.565264970035361
5187,4.0943445622220995
7672,3.912023005428147
8596,5.768320995793773
1223,3.4011973816621555
13832,4.700480365792417
7282,3.912023005428147
14268,4.787491742782046
4408,3.912023005428147
4929,4.605170185988092
11125,3.688879454113936
7358,4.248495242049359
1805,3.4011973816621555
5915,4.787491742782046
8601,4.248495242049359
1696,4.941642422609304
2269,3.912023005428147
1640,3.688879454113936
13364,3.912023005428147
6041,4.248495242049359
3056,3.912023005428147
5564,3.4011973816621555
1363,3.688879454113936
10692,3.912023005428147
14572,4.248495242049359
15384,4.248495242049359
7186,4.0943445622220995
11107,6.040254711277415
13593,4.0943445622220995
15766,3.912023005428147
9162,4.248495242049359
11943,4.499809670330264
2323,2.9957322735539913
8841,3.912023005428147
15843,5.0751738152338275
6471,4.867534450455582
10933,4.248495242049359
7963,3.688879454113936
16642,4.382026634673881
8135,3.912023005428147
15379,4.248495242049359
8334,4.248495242049359
269,3.912023005428147
9853,3.688879454113936
4690,3.912023005428147
10379,4.787491742782046
13468,3.688879454113936
15596,3.688879454113936
3970,4.0943445622220995
3837,4.382026634673881
5740,5.703782474656202
4187,5.598421958998375
12402,4.867534450455582
6455,5.857933154483459
10273,3.688879454113936
10793,4.382026634673881
4459,4.787491742782046
2225,3.688879454113936
11289,4.248495242049359
13653,4.605170185988092
775,4.0943445622220995
6421,4.382026634673881
16133,5.634789603169249
2679,3.688879454113936
14783,3.912023005428147
16544,4.0943445622220995
1864,4.499809670330264
13996,4.0943445622220995
13635,4.499809670330264
1688,5.298317366548036
8131,3.4011973816621555
6962,3.688879454113936
3855,3.912023005428147
9383,4.941642422609304
7444,4.248495242049359
7809,4.605170185988092
6272,3.4011973816621555
11505,4.700480365792417
15826,4.499809670330264
2668,3.912023005428147
6264,3.912023005428147
6298,4.0943445622220995
14714,4.499809670330264
11911,4.0943445622220995
3252,4.0943445622220995
7804,4.499809670330264
14979,4.700480365792417
5203,4.499809670330264
12227,4.605170185988092
8702,3.688879454113936
2824,3.688879454113936
1003,3.912023005428147
3033,4.787491742782046
10316,5.0751738152338275
1722,4.0943445622220995
10052,4.0943445622220995
15418,4.605170185988092
6079,4.0943445622220995
15836,6.3279367837291955
14644,5.5606816310155285
6949,3.688879454113936
947,4.248495242049359
16151,4.0943445622220995
11974,4.787491742782046
2816,3.688879454113936
1943,3.688879454113936
2281,3.688879454113936
2454,2.9957322735539913
12859,3.688879454113936
11522,4.499809670330264
7570,3.688879454113936
4466,4.700480365792417
6286,3.688879454113936
6851,3.912023005428147
15697,4.499809670330264
8128,3.4011973816621555
2602,4.499809670330264
14652,5.5606816310155285
10646,5.799092654460527
9385,4.787491742782046
835,4.787491742782046
5602,4.0943445622220995
7206,4.605170185988092
2035,5.966146739123692
7410,3.688879454113936
7975,3.912023005428147
14,4.605170185988092
5703,3.912023005428147
6561,3.688879454113936
915,3.688879454113936
10609,5.913503005638269
5223,4.0943445622220995
2467,2.9957322735539913
3110,3.912023005428147
1585,3.688879454113936
1210,2.9957322735539913
16012,4.382026634673881
15947,4.499809670330264
16053,3.912023005428147
4831,3.688879454113936
12184,4.605170185988092
6046,3.688879454113936
15831,5.521460917862246
9831,3.688879454113936
4259,4.248495242049359
10504,3.688879454113936
681,4.0943445622220995
7230,4.0943445622220995
12170,4.0943445622220995
11873,4.0943445622220995
621,2.9957322735539913
16679,4.382026634673881
14474,4.0943445622220995
6198,5.634789603169249
16073,5.913503005638269
4716,3.912023005428147
2792,3.688879454113936
5271,4.0943445622220995
2129,3.688879454113936
12608,4.0943445622220995
1895,4.499809670330264
12625,4.382026634673881
1617,3.688879454113936
4573,3.912023005428147
6030,3.688879454113936
12318,3.912023005428147
13434,3.912023005428147
10967,4.382026634673881
11641,3.912023005428147
677,4.0943445622220995
3266,5.703782474656202
8362,5.0751738152338275
9789,4.787491742782046
786,3.912023005428147
12672,5.799092654460527
6110,4.248495242049359
16625,3.912023005428147
11061,4.605170185988092
7594,2.9957322735539913
4392,3.688879454113936
15655,3.912023005428147
7071,4.382026634673881
6404,3.912023005428147
1871,3.688879454113936
4743,4.248495242049359
13065,4.605170185988092
6168,5.1929568508902095
8533,3.4011973816621555
4723,4.867534450455582
9041,4.605170185988092
6903,3.912023005428147
8064,3.912023005428147
15798,6.733401891837358
8768,4.605170185988092
13456,4.0943445622220995
3319,4.787491742782046
2906,4.605170185988092
12987,4.382026634673881
6362,4.700480365792417
888,5.521460917862246
549,4.382026634673881
3528,3.688879454113936
979,3.912023005428147
5999,3.912023005428147
6311,3.912023005428147
1754,4.499809670330264
6448,5.598421958998375
11308,3.912023005428147
2747,5.247024072160486
10842,4.0943445622220995
14967,4.382026634673881
5548,2.9957322735539913
3089,3.688879454113936
12006,4.0943445622220995
3120,4.0943445622220995
6918,3.912023005428147
204,3.4011973816621555
4858,3.688879454113936
14699,4.700480365792417
14077,4.0943445622220995
5826,3.912023005428147
9459,4.248495242049359
12758,3.4011973816621555
4259,4.248495242049359
9954,4.700480365792417
8821,4.0943445622220995
379,4.382026634673881
4242,4.0943445622220995
3445,4.0943445622220995
5412,4.0943445622220995
1411,4.0943445622220995
11187,4.248495242049359
7411,3.912023005428147
3684,3.912023005428147
10672,4.867534450455582
6787,4.700480365792417
6488,6.579251212010101
13113,4.605170185988092
14422,4.700480365792417
3093,3.912023005428147
10352,4.605170185988092
5407,4.0943445622220995
7365,4.867534450455582
4091,3.4011973816621555
5685,3.688879454113936
15116,4.248495242049359
12148,4.0943445622220995
7904,3.912023005428147
15918,4.0943445622220995
10513,4.867534450455582
4922,5.0751738152338275
5279,3.912023005428147
5662,3.912023005428147
8310,4.248495242049359
2633,3.912023005428147
12710,3.688879454113936
583,4.700480365792417
8675,3.4011973816621555
707,4.0943445622220995
3889,4.700480365792417
7394,3.912023005428147
6871,3.912023005428147
12847,4.0943445622220995
4608,5.298317366548036
13889,3.912023005428147
11385,6.0867747269123065
9020,5.9401712527204324
11138,4.248495242049359
14839,5.247024072160486
9082,6.1527326947041034
2125,3.4011973816621555
1323,5.3471075307174685
14931,5.768320995793773
15163,4.0943445622220995
9341,4.499809670330264
1677,5.0751738152338275
5741,5.598421958998375
11732,3.912023005428147
13478,4.382026634673881
3947,3.688879454113936
3673,3.912023005428147
4918,5.66988092298052
688,3.912023005428147
2191,4.248495242049359
7881,3.688879454113936
7197,3.912023005428147
8115,4.0943445622220995
7729,3.688879454113936
4672,3.912023005428147
13287,4.0943445622220995
15138,4.787491742782046
10688,4.248495242049359
13648,4.605170185988092
4700,3.912023005428147
9600,3.912023005428147
7817,3.4011973816621555
15834,4.605170185988092
2276,3.4011973816621555
15146,4.382026634673881
14772,3.912023005428147
16649,5.010635294096256
7078,4.605170185988092
10291,3.912023005428147
13657,4.248495242049359
15194,3.912023005428147
11198,4.0943445622220995
7628,5.966146739123692
2964,3.688879454113936
13495,4.382026634673881
12760,3.688879454113936
9850,3.688879454113936
7041,5.4380793089231965
9839,4.0943445622220995
9334,4.605170185988092
8159,3.912023005428147
6831,3.688879454113936
2224,3.688879454113936
3466,6.272877006546168
8345,4.867534450455582
8776,4.499809670330264
11670,3.912023005428147
9393,3.688879454113936
7607,4.248495242049359
2648,3.688879454113936
8323,3.912023005428147
1816,3.688879454113936
13844,4.605170185988092
9665,4.700480365792417
16087,3.912023005428147
521,3.688879454113936
14987,4.605170185988092
15637,5.66988092298052
15290,4.382026634673881
5598,4.700480365792417
488,3.912023005428147
2240,3.688879454113936
3159,3.688879454113936
1400,4.248495242049359
5842,3.912023005428147
3434,4.248495242049359
14963,4.248495242049359
16162,4.382026634673881
16123,3.688879454113936
11754,4.0943445622220995
11876,4.248495242049359
2630,3.912023005428147
3468,4.605170185988092
16004,4.787491742782046
2508,2.9957322735539913
1274,4.382026634673881
13211,4.0943445622220995
7179,4.867534450455582
13039,3.912023005428147
13402,6.194405391104673
9462,4.382026634673881
5021,5.010635294096256
16211,4.0943445622220995
6578,5.3471075307174685
5957,4.0943445622220995
12454,4.0943445622220995
15946,4.248495242049359
14341,3.688879454113936
4155,4.787491742782046
2955,3.688879454113936
8956,4.382026634673881
7551,3.4011973816621555
7987,3.688879454113936
16629,3.688879454113936
10147,3.912023005428147
1801,3.688879454113936
12628,4.605170185988092
3386,3.912023005428147
277,3.4011973816621555
5432,4.0943445622220995
12595,3.912023005428147
13379,4.499809670330264
8579,3.4011973816621555
14684,5.598421958998375
4149,5.886104031450156
12794,4.499809670330264
2383,3.688879454113936
15068,4.0943445622220995
7335,4.382026634673881
10066,3.912023005428147
4842,4.0943445622220995
10472,4.0943445622220995
9451,4.248495242049359
16425,4.787491742782046
9656,5.521460917862246
41,3.688879454113936
14692,5.9401712527204324
4062,4.499809670330264
14962,4.0943445622220995
14806,4.605170185988092
12577,3.912023005428147
3446,4.0943445622220995
15798,6.733401891837358
7695,3.688879454113936
8731,3.912023005428147
9349,5.3471075307174685
8000,3.688879454113936
6178,3.688879454113936
7279,3.4011973816621555
8279,3.912023005428147
3884,4.248495242049359
2778,3.912023005428147
2173,3.688879454113936
12204,4.382026634673881
180,3.688879454113936
2818,3.912023005428147
15424,4.499809670330264
3685,3.912023005428147
1319,5.991464547107983
16398,4.0943445622220995
15362,4.382026634673881
6703,3.688879454113936
7203,4.0943445622220995
15219,4.0943445622220995
11186,4.605170185988092
13098,4.382026634673881
8159,3.912023005428147
1781,3.688879454113936
10640,5.247024072160486
9589,4.0943445622220995
7029,6.413458957167357
4827,4.0943445622220995
14502,4.0943445622220995
13328,4.248495242049359
9466,5.010635294096256
10889,3.912023005428147
13165,3.912023005428147
6867,5.010635294096256
12326,4.0943445622220995
9558,3.688879454113936
12085,5.3471075307174685
13305,3.912023005428147
12446,3.912023005428147
8597,5.886104031450156
13999,3.912023005428147
12873,3.688879454113936
10050,4.248495242049359
13936,4.605170185988092
7514,4.499809670330264
11037,4.248495242049359
5069,4.605170185988092
12425,4.0943445622220995
16100,4.382026634673881
13659,4.0943445622220995
11406,4.248495242049359
13399,4.787491742782046
3503,2.9957322735539913
16041,3.912023005428147
3545,3.912023005428147
4263,4.0943445622220995
2337,3.688879454113936
15469,3.912023005428147
6621,3.912023005428147
8188,3.912023005428147
15269,6.131226489483142
5081,4.0943445622220995
14732,4.0943445622220995
7402,3.688879454113936
7521,4.0943445622220995
11072,5.66988092298052
14053,3.912023005428147
11752,3.4011973816621555
9647,4.382026634673881
16376,4.382026634673881
8722,3.912023005428147
8549,3.688879454113936
7618,6.253828811575472
5706,3.688879454113936
3255,4.0943445622220995
15057,3.688879454113936
4716,3.912023005428147
489,3.688879454113936
3378,3.912023005428147
8368,4.787491742782046
11382,4.499809670330264
12036,4.499809670330264
3256,4.0943445622220995
9678,4.382026634673881
6310,3.912023005428147
8926,3.688879454113936
5784,4.499809670330264
1082,3.688879454113936
1207,3.688879454113936
13312,4.0943445622220995
14886,3.688879454113936
3549,4.0943445622220995
7253,3.912023005428147
8415,3.688879454113936
8905,4.0943445622220995
439,4.700480365792417
7055,4.248495242049359
11744,3.912023005428147
4401,3.912023005428147
8966,3.688879454113936
2013,3.912023005428147
1486,3.912023005428147
5788,4.700480365792417
11367,4.499809670330264
7897,4.382026634673881
7365,4.867534450455582
5263,4.0943445622220995
6045,3.688879454113936
812,4.499809670330264
1811,3.912023005428147
8787,4.605170185988092
12874,4.0943445622220995
738,4.787491742782046
15350,4.382026634673881
1779,3.688879454113936
1164,4.700480365792417
13270,5.736572297479192
11213,4.787491742782046
16433,4.499809670330264
8607,3.912023005428147
8796,6.0867747269123065
4174,4.787491742782046
5445,4.605170185988092
7594,2.9957322735539913
10882,4.0943445622220995
16440,4.382026634673881
5737,5.768320995793773
14885,3.4011973816621555
13850,4.605170185988092
5269,4.0943445622220995
5379,4.0943445622220995
3457,4.787491742782046
124,5.48063892334199
172,3.4011973816621555
9455,5.010635294096256
12483,5.3471075307174685
7581,3.912023005428147
908,3.688879454113936
10842,4.0943445622220995
13020,3.912023005428147
12816,4.941642422609304
8807,5.135798437050261
11407,4.0943445622220995
6539,3.4011973816621555
14340,4.0943445622220995
15353,4.248495242049359
11756,3.912023005428147
16711,5.4380793089231965
6622,4.0943445622220995
13477,4.248495242049359
8252,3.912023005428147
16209,3.912023005428147
15025,4.0943445622220995
8014,5.010635294096256
7016,5.828945617610208
10507,4.499809670330264
9647,4.382026634673881
5713,4.0943445622220995
13324,4.787491742782046
540,5.966146739123692
720,4.382026634673881
13446,3.912023005428147
10669,6.0867747269123065
7850,3.912023005428147
6041,4.248495242049359
8739,3.912023005428147
3306,5.1929568508902095
5963,4.0943445622220995
4378,4.0943445622220995
11068,6.063785208687607
8756,5.703782474656202
6308,3.912023005428147
9661,4.787491742782046
5612,4.787491742782046
6944,3.912023005428147
12079,6.4457198193855785
16018,4.0943445622220995
603,4.867534450455582
1737,4.499809670330264
2152,3.688879454113936
7737,4.248495242049359
3958,3.912023005428147
4898,4.605170185988092
2286,4.0943445622220995
14407,5.703782474656202
4333,4.605170185988092
1434,3.688879454113936
8615,4.0943445622220995
9178,4.248495242049359
5365,3.688879454113936
890,4.700480365792417
9699,3.912023005428147
12685,4.941642422609304
7785,5.598421958998375
6297,4.0943445622220995
47,5.9401712527204324
9664,4.700480365792417
16551,4.0943445622220995
3029,4.787491742782046
2453,3.4011973816621555
7469,5.5606816310155285
1836,6.429719478039137
3416,3.912023005428147
14148,3.912023005428147
15811,4.382026634673881
6470,5.393627546352363
11427,3.912023005428147
3054,5.857933154483459
9719,3.688879454113936
4898,4.605170185988092
15817,5.598421958998375
7828,3.912023005428147
15820,4.605170185988092
14408,5.703782474656202
12730,3.912023005428147
13879,3.912023005428147
4623,4.787491742782046
5586,6.173786103901937
5311,4.605170185988092
3739,4.248495242049359
15431,4.867534450455582
7264,3.688879454113936
16369,4.248495242049359
13500,4.382026634673881
207,2.9957322735539913
9462,4.382026634673881
7586,3.688879454113936
14969,4.0943445622220995
11429,3.912023005428147
14818,4.700480365792417
999,3.4011973816621555
9291,3.688879454113936
4374,3.912023005428147
5786,4.605170185988092
4087,3.912023005428147
16538,3.688879454113936
14769,3.912023005428147
3232,4.0943445622220995
3179,6.23441072571837
9570,4.0943445622220995
572,4.248495242049359
9037,5.393627546352363
7173,3.912023005428147
13567,3.912023005428147
6773,4.382026634673881
7470,4.248495242049359
2789,3.4011973816621555
8458,4.0943445622220995
16609,3.912023005428147
5688,3.912023005428147
15304,4.0943445622220995
2872,4.499809670330264
3967,3.688879454113936
4373,3.912023005428147
7112,3.688879454113936
13130,4.382026634673881
6286,3.688879454113936
12248,6.173786103901937
173,3.4011973816621555
2387,3.688879454113936
6761,4.0943445622220995
